id,target,creator,description
https://geoconnex.us/nednr/gages/00029000,https://features.internetofwater.dev/collections/ne/gages/items/00029000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00030000,https://features.internetofwater.dev/collections/ne/gages/items/00030000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00033000,https://features.internetofwater.dev/collections/ne/gages/items/00033000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00037000,https://features.internetofwater.dev/collections/ne/gages/items/00037000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00038100,https://features.internetofwater.dev/collections/ne/gages/items/00038100,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00038200,https://features.internetofwater.dev/collections/ne/gages/items/00038200,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00039000,https://features.internetofwater.dev/collections/ne/gages/items/00039000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00040000,https://features.internetofwater.dev/collections/ne/gages/items/00040000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00046000,https://features.internetofwater.dev/collections/ne/gages/items/00046000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00047000,https://features.internetofwater.dev/collections/ne/gages/items/00047000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00048000,https://features.internetofwater.dev/collections/ne/gages/items/00048000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00049000,https://features.internetofwater.dev/collections/ne/gages/items/00049000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00054700,https://features.internetofwater.dev/collections/ne/gages/items/00054700,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00056000,https://features.internetofwater.dev/collections/ne/gages/items/00056000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00057000,https://features.internetofwater.dev/collections/ne/gages/items/00057000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00061500,https://features.internetofwater.dev/collections/ne/gages/items/00061500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00062000,https://features.internetofwater.dev/collections/ne/gages/items/00062000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00062500,https://features.internetofwater.dev/collections/ne/gages/items/00062500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00063000,https://features.internetofwater.dev/collections/ne/gages/items/00063000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00067000,https://features.internetofwater.dev/collections/ne/gages/items/00067000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00069000,https://features.internetofwater.dev/collections/ne/gages/items/00069000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00072000,https://features.internetofwater.dev/collections/ne/gages/items/00072000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00073000,https://features.internetofwater.dev/collections/ne/gages/items/00073000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00075000,https://features.internetofwater.dev/collections/ne/gages/items/00075000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00076000,https://features.internetofwater.dev/collections/ne/gages/items/00076000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00076500,https://features.internetofwater.dev/collections/ne/gages/items/00076500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00078000,https://features.internetofwater.dev/collections/ne/gages/items/00078000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00079000,https://features.internetofwater.dev/collections/ne/gages/items/00079000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00080000,https://features.internetofwater.dev/collections/ne/gages/items/00080000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00081000,https://features.internetofwater.dev/collections/ne/gages/items/00081000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00082000,https://features.internetofwater.dev/collections/ne/gages/items/00082000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00082100,https://features.internetofwater.dev/collections/ne/gages/items/00082100,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00084000,https://features.internetofwater.dev/collections/ne/gages/items/00084000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00086000,https://features.internetofwater.dev/collections/ne/gages/items/00086000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00088000,https://features.internetofwater.dev/collections/ne/gages/items/00088000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00088500,https://features.internetofwater.dev/collections/ne/gages/items/00088500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00089000,https://features.internetofwater.dev/collections/ne/gages/items/00089000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00090000,https://features.internetofwater.dev/collections/ne/gages/items/00090000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00090200,https://features.internetofwater.dev/collections/ne/gages/items/00090200,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00091000,https://features.internetofwater.dev/collections/ne/gages/items/00091000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00092000,https://features.internetofwater.dev/collections/ne/gages/items/00092000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00093000,https://features.internetofwater.dev/collections/ne/gages/items/00093000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00093200,https://features.internetofwater.dev/collections/ne/gages/items/00093200,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00098000,https://features.internetofwater.dev/collections/ne/gages/items/00098000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00099000,https://features.internetofwater.dev/collections/ne/gages/items/00099000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00100000,https://features.internetofwater.dev/collections/ne/gages/items/00100000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00100500,https://features.internetofwater.dev/collections/ne/gages/items/00100500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00101100,https://features.internetofwater.dev/collections/ne/gages/items/00101100,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00104000,https://features.internetofwater.dev/collections/ne/gages/items/00104000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00105500,https://features.internetofwater.dev/collections/ne/gages/items/00105500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00106000,https://features.internetofwater.dev/collections/ne/gages/items/00106000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00106100,https://features.internetofwater.dev/collections/ne/gages/items/00106100,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00107000,https://features.internetofwater.dev/collections/ne/gages/items/00107000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00107100,https://features.internetofwater.dev/collections/ne/gages/items/00107100,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00107200,https://features.internetofwater.dev/collections/ne/gages/items/00107200,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00108000,https://features.internetofwater.dev/collections/ne/gages/items/00108000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00109000,https://features.internetofwater.dev/collections/ne/gages/items/00109000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00114000,https://features.internetofwater.dev/collections/ne/gages/items/00114000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00115100,https://features.internetofwater.dev/collections/ne/gages/items/00115100,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00117000,https://features.internetofwater.dev/collections/ne/gages/items/00117000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00120000,https://features.internetofwater.dev/collections/ne/gages/items/00120000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00120500,https://features.internetofwater.dev/collections/ne/gages/items/00120500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00121000,https://features.internetofwater.dev/collections/ne/gages/items/00121000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00122000,https://features.internetofwater.dev/collections/ne/gages/items/00122000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00123000,https://features.internetofwater.dev/collections/ne/gages/items/00123000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00127000,https://features.internetofwater.dev/collections/ne/gages/items/00127000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00130000,https://features.internetofwater.dev/collections/ne/gages/items/00130000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00133000,https://features.internetofwater.dev/collections/ne/gages/items/00133000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00136000,https://features.internetofwater.dev/collections/ne/gages/items/00136000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00138000,https://features.internetofwater.dev/collections/ne/gages/items/00138000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00140000,https://features.internetofwater.dev/collections/ne/gages/items/00140000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00140003,https://features.internetofwater.dev/collections/ne/gages/items/00140003,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00141000,https://features.internetofwater.dev/collections/ne/gages/items/00141000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00142001,https://features.internetofwater.dev/collections/ne/gages/items/00142001,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00143000,https://features.internetofwater.dev/collections/ne/gages/items/00143000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00144000,https://features.internetofwater.dev/collections/ne/gages/items/00144000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00144200,https://features.internetofwater.dev/collections/ne/gages/items/00144200,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00144400,https://features.internetofwater.dev/collections/ne/gages/items/00144400,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00145100,https://features.internetofwater.dev/collections/ne/gages/items/00145100,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00145700,https://features.internetofwater.dev/collections/ne/gages/items/00145700,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00146000,https://features.internetofwater.dev/collections/ne/gages/items/00146000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00147000,https://features.internetofwater.dev/collections/ne/gages/items/00147000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00147001,https://features.internetofwater.dev/collections/ne/gages/items/00147001,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00148000,https://features.internetofwater.dev/collections/ne/gages/items/00148000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00149000,https://features.internetofwater.dev/collections/ne/gages/items/00149000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00219500,https://features.internetofwater.dev/collections/ne/gages/items/00219500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00224600,https://features.internetofwater.dev/collections/ne/gages/items/00224600,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00225000,https://features.internetofwater.dev/collections/ne/gages/items/00225000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00228500,https://features.internetofwater.dev/collections/ne/gages/items/00228500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00229300,https://features.internetofwater.dev/collections/ne/gages/items/00229300,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00231700,https://features.internetofwater.dev/collections/ne/gages/items/00231700,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00232500,https://features.internetofwater.dev/collections/ne/gages/items/00232500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00410000,https://features.internetofwater.dev/collections/ne/gages/items/00410000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/00410300,https://features.internetofwater.dev/collections/ne/gages/items/00410300,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06444000,https://features.internetofwater.dev/collections/ne/gages/items/06444000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06454000,https://features.internetofwater.dev/collections/ne/gages/items/06454000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06454050,https://features.internetofwater.dev/collections/ne/gages/items/06454050,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06454100,https://features.internetofwater.dev/collections/ne/gages/items/06454100,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06454500,https://features.internetofwater.dev/collections/ne/gages/items/06454500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06455500,https://features.internetofwater.dev/collections/ne/gages/items/06455500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06456500,https://features.internetofwater.dev/collections/ne/gages/items/06456500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06457500,https://features.internetofwater.dev/collections/ne/gages/items/06457500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06459025,https://features.internetofwater.dev/collections/ne/gages/items/06459025,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06459175,https://features.internetofwater.dev/collections/ne/gages/items/06459175,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06459500,https://features.internetofwater.dev/collections/ne/gages/items/06459500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06464900,https://features.internetofwater.dev/collections/ne/gages/items/06464900,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06464930,https://features.internetofwater.dev/collections/ne/gages/items/06464930,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06465700,https://features.internetofwater.dev/collections/ne/gages/items/06465700,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06677500,https://features.internetofwater.dev/collections/ne/gages/items/06677500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06678000,https://features.internetofwater.dev/collections/ne/gages/items/06678000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06678500,https://features.internetofwater.dev/collections/ne/gages/items/06678500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06679000,https://features.internetofwater.dev/collections/ne/gages/items/06679000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06679500,https://features.internetofwater.dev/collections/ne/gages/items/06679500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06680000,https://features.internetofwater.dev/collections/ne/gages/items/06680000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06680970,https://features.internetofwater.dev/collections/ne/gages/items/06680970,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06681000,https://features.internetofwater.dev/collections/ne/gages/items/06681000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06681998,https://features.internetofwater.dev/collections/ne/gages/items/06681998,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06681999,https://features.internetofwater.dev/collections/ne/gages/items/06681999,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06682000,https://features.internetofwater.dev/collections/ne/gages/items/06682000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06682500,https://features.internetofwater.dev/collections/ne/gages/items/06682500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06683000,https://features.internetofwater.dev/collections/ne/gages/items/06683000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06684000,https://features.internetofwater.dev/collections/ne/gages/items/06684000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06684498,https://features.internetofwater.dev/collections/ne/gages/items/06684498,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06684499,https://features.internetofwater.dev/collections/ne/gages/items/06684499,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06684500,https://features.internetofwater.dev/collections/ne/gages/items/06684500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06685000,https://features.internetofwater.dev/collections/ne/gages/items/06685000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06686000,https://features.internetofwater.dev/collections/ne/gages/items/06686000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06687000,https://features.internetofwater.dev/collections/ne/gages/items/06687000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06687500,https://features.internetofwater.dev/collections/ne/gages/items/06687500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06690500,https://features.internetofwater.dev/collections/ne/gages/items/06690500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06691000,https://features.internetofwater.dev/collections/ne/gages/items/06691000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06692000,https://features.internetofwater.dev/collections/ne/gages/items/06692000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06692500,https://features.internetofwater.dev/collections/ne/gages/items/06692500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06693000,https://features.internetofwater.dev/collections/ne/gages/items/06693000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06763500,https://features.internetofwater.dev/collections/ne/gages/items/06763500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06764900,https://features.internetofwater.dev/collections/ne/gages/items/06764900,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06765500,https://features.internetofwater.dev/collections/ne/gages/items/06765500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06765980,https://features.internetofwater.dev/collections/ne/gages/items/06765980,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06765990,https://features.internetofwater.dev/collections/ne/gages/items/06765990,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06766000,https://features.internetofwater.dev/collections/ne/gages/items/06766000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06766498,https://features.internetofwater.dev/collections/ne/gages/items/06766498,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06766499,https://features.internetofwater.dev/collections/ne/gages/items/06766499,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06766500,https://features.internetofwater.dev/collections/ne/gages/items/06766500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06766650,https://features.internetofwater.dev/collections/ne/gages/items/06766650,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06767500,https://features.internetofwater.dev/collections/ne/gages/items/06767500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06770000,https://features.internetofwater.dev/collections/ne/gages/items/06770000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06770195,https://features.internetofwater.dev/collections/ne/gages/items/06770195,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06770240,https://features.internetofwater.dev/collections/ne/gages/items/06770240,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06772000,https://features.internetofwater.dev/collections/ne/gages/items/06772000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06780000,https://features.internetofwater.dev/collections/ne/gages/items/06780000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06783500,https://features.internetofwater.dev/collections/ne/gages/items/06783500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06784800,https://features.internetofwater.dev/collections/ne/gages/items/06784800,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06787000,https://features.internetofwater.dev/collections/ne/gages/items/06787000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06787500,https://features.internetofwater.dev/collections/ne/gages/items/06787500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06788500,https://features.internetofwater.dev/collections/ne/gages/items/06788500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06788988,https://features.internetofwater.dev/collections/ne/gages/items/06788988,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06791500,https://features.internetofwater.dev/collections/ne/gages/items/06791500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06792000,https://features.internetofwater.dev/collections/ne/gages/items/06792000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06793500,https://features.internetofwater.dev/collections/ne/gages/items/06793500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06794500,https://features.internetofwater.dev/collections/ne/gages/items/06794500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06796973,https://features.internetofwater.dev/collections/ne/gages/items/06796973,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06798000,https://features.internetofwater.dev/collections/ne/gages/items/06798000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06798500,https://features.internetofwater.dev/collections/ne/gages/items/06798500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06798780,https://features.internetofwater.dev/collections/ne/gages/items/06798780,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06799080,https://features.internetofwater.dev/collections/ne/gages/items/06799080,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06799230,https://features.internetofwater.dev/collections/ne/gages/items/06799230,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06799385,https://features.internetofwater.dev/collections/ne/gages/items/06799385,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06799450,https://features.internetofwater.dev/collections/ne/gages/items/06799450,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06799510,https://features.internetofwater.dev/collections/ne/gages/items/06799510,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06831500,https://features.internetofwater.dev/collections/ne/gages/items/06831500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06835000,https://features.internetofwater.dev/collections/ne/gages/items/06835000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06837300,https://features.internetofwater.dev/collections/ne/gages/items/06837300,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06838500,https://features.internetofwater.dev/collections/ne/gages/items/06838500,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06839970,https://features.internetofwater.dev/collections/ne/gages/items/06839970,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06840000,https://features.internetofwater.dev/collections/ne/gages/items/06840000,ewiggans@lincolninst.edu,nebraska state gages
https://geoconnex.us/nednr/gages/06841000,https://features.internetofwater.dev/collections/ne/gages/items/06841000,ewiggans@lincolninst.edu,nebraska state gages
